"SERIAL","SKU","GRADE","SCAN DATE","SKID ID","EID",
"MXL9094JD1","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9091VRS","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9141WTS","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9091VZF","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9094J65","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9091WY2","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9141WTF","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9122TC8","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"2UA90420K8","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9091X5N","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9141WV2","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9141WTV","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9032LH8","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9141WV3","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL9094HXN","REC-600G4-M-I5","","2022-10-10 13:46:05","RN-BTG102022-3","519",
"MXL92855ZF","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL92952X3","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL934268M","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL9284FYZ","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL92854YR","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL9284HZK","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL92855WW","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL9091TMN","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL93023MD","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"MXL9091RPS","REC-600G4-M-I5","","2022-10-10 13:47:14","RN-BTG102022-3","519",
"8CC8380XRM","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL9032YLC","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
"MXL9341ZWC","REC-600G4-M-I5","","2022-10-10 13:48:37","RN-BTG102022-3","519",
